,pmid,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO,abstract,year
0,39714511,2024 Dec 23,2024 Dec 23,Arch Orthop Trauma Surg,"['Butt U', 'Vuletic F', 'Shaikh MAA', 'Amanullah', 'Rehman GU', 'Shah IA', 'Stålman A', 'Khan ZA']",Khan ZA,5-years outcomes following arthroscopic anterior cruciate ligament reconstruction comparing quadruple hamstring and peroneus longus tendon autografts: a randomized control trial.,145,1,85,['English'],9011043,0936-8051,1434-3916,"['Journal Article', 'Randomized Controlled Trial', 'Comparative Study']",PubMed - indexed for MEDLINE,epublish,"['39714511', 'PMC11666688', 'pmc-id: PMC11666688;', '10.1007/s00402-024-05639-1', '10.1007/s00402-024-05639-1']",10.1007/s00402-024-05639-1,"['2024/08/03 00:00', '2024/10/29 00:00', '2024/12/23 12:22', '2024/12/23 12:21', '2024/12/23 11:05', '2024/12/23 00:00']",[],1,34,Archives of orthopaedic and trauma surgery,doi: 10.1007/s00402-024-05639-1,2024 Dec 23;145(1):85,"AIMS: This study presents clinical outcomes, functional results, and return to sports after anterior cruciate ligament (ACL) reconstruction using quadruple hamstring tendon autograft or peroneus longus tendon autograft in a randomized controlled trial. PATIENTS AND METHODS: Between February 2018 and July 2019, patients who underwent ACL reconstruction were randomly assigned to two groups: hamstring and peroneus longus. Patient related outcome measurements and pain intensity were evaluated using IKDC, Lysholm, and visual analog scores at 3 and 6 months, 1, 2, and 5 years after the surgery. At the 5 year follow-up, anterior stability was tested using the 3D printable Knee Arthrometer. In addition, in the peroneus longus group, ankle functional assessment was performed using the American foot and ankle score. Additionally, data on the return to sports/activities was collected for both groups at the last follow-up. RESULTS: Sixty patients, with 30 in the hamstring group and 30 in the peroneus group, were included in the study. Patients were predominately male and with low activity demands. After five years of follow-up, there was no significant difference in functional assessment scores (IKDC and Lysholm) between the two groups (P n.s). The median graft diameter was 7.9 +/- 0.4 mm in the hamstring tendon group and 8.9 +/- 0.2 mm in the PL group (P < 0.001). The improvement in Arthrometer testing measurements (AMT) for the operated knees in the hamstring and peroneus longus groups were similar. In the peroneus longus group, the mean postoperative foot and ankle score was 98.6 +/- 3.9 (range = 85-100). CONCLUSION: Using Peroneus longus tendon autograft for arthroscopic ACL reconstruction is a feasible alternative as studied in this cohort of predominately male patients with low activity demands. The graft diameter in this study was sufficient, and the results regarding laxity and patient related outcome measurements were similar to those achieved with hamstring tendon autografts. LEVEL OF EVIDENCE: Level I TRIAL REGISTRATION: ChiCTR2000036989.",2024
1,29421837,2018 Nov,2018 Feb 8,J Knee Surg,"['Bi M', 'Zhao C', 'Zhang S', 'Yao B', 'Hong Z', 'Bi Q']",Bi Q,All-Inside Single-Bundle Reconstruction of the Anterior Cruciate Ligament with the Anterior Half of the Peroneus Longus Tendon Compared to the Semitendinosus Tendon: A Two-Year Follow-Up Study.,31,10,1022-1030,['English'],101137599,1538-8506,1938-2480,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['29421837', '10.1055/s-0038-1627466']",10.1055/s-0038-1627466,"['2018/02/09 06:00', '2019/01/01 06:00', '2018/02/09 06:00']",[],1,0,The journal of knee surgery,doi: 10.1055/s-0038-1627466,2018 Nov;31(10):1022-1030,"The anterior half of the peroneus longus tendon (AHPLT) has been reported to be acceptable for ligament reconstruction with respect to strength and safety. However, there is little information regarding the clinical outcomes after using the AHPLT compared with other autograft tendons. A prospective randomized controlled study was performed to compare the results of 62 cases of all-inside anatomical single-bundle anterior cruciate ligament (ACL) reconstruction using the AHPLT and 62 cases using semitendinosus graft with an average of 30.0 +/- 3.6 months' follow-up. Tunnel placements of enrolled cases were measured on three-dimensional (3D) computed tomography (CT) and X-ray imaging. Knee stability was assessed using the anterior drawer test, pivot shift test, and KT-1000. The International Knee Documentation Committee (IKDC) 2000 subjective score was used to evaluate functional outcomes. The American Orthopedic Foot and Ankle Score (AOFAS) and the assessment of eversion muscle strength were performed to evaluate the function of the ankle donor site. Tunnel positions, which were confirmed with 3D CT, were in the anatomical positions. At the final follow-up, there were no significant differences between the semitendinosus group and the AHPLT group in the IKDC score (90.4 +/- 7.1 vs. 89.3. +/- 8.4), KT 1000 measurements (1.71 +/- 0.57 vs. 1.85 +/- 0.77), pivot shift test, and Visual Analogue Scale (VAS) (0.15 +/- 0.36 vs. 0.10 +/- 0.30). No obvious ankle site complications were found at 24 months. The average AOFAS score of the AHPLT group was comparable to that of the semitendinosus tendon group (99.1 +/- 1.40 vs. 99.5 +/- 1.21). There was no significant difference in clinical outcomes or knee stability between the semitendinosus group and the AHPLT group at the 2-year follow-up. An AHPLT autograft may be a good alternative for all-inside ACL reconstruction with respect to its strength, safety, and donor site morbidity.",2018
